"Raman Shift [cm -1]","noFluo2","noFluo3","noFluo5","noFluo6","noFluo8","noFluo9","noFluo10","noFluo11","noFluo12","noFluo13","noFluo14","noFluo15","noFluo17","noFluo18","noFluo19"
"1593","-5.7091688877140285","-9.718213339408114","-36.31214797964147","-5.659638141757494","-12.977949793824177","-11.359153267203043","-11.779492422324406","-15.819208477327402","-4.552630764258958","-9.729754764860647","-10.794700310924187","-6.717979358005706","-5.9779427418664834","-8.60837415249386","-49.31011692972893"
"1594","-4.7426327363116565","-9.516203235275947","-34.33816577869921","-4.962463512527574","-13.186914965216076","-9.90760115114915","-11.221520626729998","-12.905511232409188","-3.9541830857726783","-9.156167886521514","-9.619623265101175","-5.263033481681561","-6.141937082880368","-8.121014557881555","-48.00692639084559"
"1595","-3.7052352222754443","-9.283852132276872","-32.30604802409596","-4.266109479137347","-13.440130281766011","-8.34872718498577","-10.665737347776062","-9.887997330010478","-3.31470323536695","-8.5535708845657","-8.39889152864879","-3.7748683011910042","-6.322782054082395","-7.663941133283944","-46.5299458439577"
"1596","-2.6134067146304645","-9.019198451660978","-30.264095402936203","-3.573207039794972","-13.71985941270515","-6.72175876016985","-10.125521209814599","-6.841165746305718","-2.643816041480108","-8.196277506994054","-7.188076515944596","-2.293319460304863","-6.502443871570631","-7.250801707702147","-44.92778886980165"
"1597","-1.5126035088527487","-8.718423439963683","-28.26146630689881","-2.9033030474027566","-14.024567113947105","-5.078601245521312","-9.615298059344079","-3.823246114485285","-1.9734090323923634","-7.850396565934086","-6.026057790390965","-0.8702726800379491","-6.660786318643544","-6.891402545125729","-43.26837533977723"
"1598","-0.42240734331145247","-8.393031844799252","-26.369716928026115","-2.299474702045741","-14.35693661974348","-3.468755860752913","-9.159825988791685","-0.9647417177487911","-1.3386391991898503","-7.4631556088101325","-4.945061711582689","0.4219517007785608","-6.794973644291115","-6.5902107599377375","-41.61421644013066"
"1599","0.6386533451808473","-8.046047083460932","-24.68677806948672","-1.8045131255938731","-14.711313121288377","-1.9370298205626801","-8.793683258862789","1.501522203780331","-0.7565223674282097","-7.0297608214005","-3.9822575703974548","1.5341484844807374","-6.899903413374438","-6.357411321695747","-40.04516056570358"
"1600","1.6462763686878121","-7.676206411475757","-23.324665289696245","-1.4450064532223874","-15.110884443402417","-0.5188831936927076","-8.494510810235733","3.539598455176721","-0.24054189246189817","-6.549296544430986","-3.159649376259357","2.415466262419032","-6.960784284345359","-6.205274204834142","-38.644916991458835"
"1601","2.57081477414245","-7.284146429378625","-22.305279867660694","-1.258050944252798","-15.564884909606041","0.7235440447615639","-8.246254775283886","5.148761850330422","0.19575327324144196","-6.051890490625112","-2.507447837644206","3.013167801934592","-6.96566161304921","-6.139966949001087","-37.50178244255741"
"1602","3.382689404197463","-6.868037864784643","-21.62363392293527","-1.2554538804306277","-16.06521949706214","1.73866293206596","-8.051925898002079","6.3076773300558795","0.5353108992466231","-5.585981377245229","-2.0444317145598356","3.3040773898644336","-6.894565278752493","-6.160797171082357","-36.65237829245478"
"1603","4.052131892870225","-6.409941127465557","-21.266658144248165","-1.4369702806380598","-16.609489923878687","2.4900171612262594","-7.923129968404206","7.04915551980872","0.7502324823179647","-5.187998152813578","-1.7833526492907479","3.2342001567357572","-6.735094225145504","-6.262763289785596","-36.11311336486213"
"1604","4.556599158777295","-5.907535777418348","-21.213354445704763","-1.7634429972357726","-17.18944102627168","2.955361342683157","-7.866255261789751","7.522378818881898","0.8243374979357809","-4.889142605482889","-1.7153370985863365","2.8394853622826908","-6.486874431294269","-6.437161288873207","-35.886496977252435"
"1605","4.879946352464186","-5.366450959172519","-21.442660700260642","-2.1709766288467054","-17.78123901977757","3.1357450631215915","-7.894872538370466","7.876990291500364","0.7626725793559601","-4.696463758847891","-1.8025510677920948","2.1926515167309137","-6.1640883801823625","-6.67346297797992","-35.955772757314875"
"1606","5.013721542861656","-4.781084724943977","-21.935846874151235","-2.638765539391781","-18.366487924728407","3.0509312438177063","-8.019814269950526","8.21622217141014","0.5829549962014615","-4.589190238776994","-2.020526680720654","1.358003772622278","-5.78181708763409","-6.962525654395483","-36.30258434346618"
"1607","4.97710774675726","-4.15233157035384","-22.65029280384568","-3.1751035196659827","-18.925091402340637","2.7328801994302987","-8.264059663721044","8.558256250540806","0.3158103359244757","-4.54701626341329","-2.3431244983174686","0.3939653262807261","-5.366527058776837","-7.285602731030969","-36.87872997425134"
"1608","4.790743219121962","-3.4844346078486206","-23.52495292952258","-3.7879190527749946","-19.432338745416814","2.228497464946995","-8.648067995224242","8.762786200048197","0.0021483495442062572","-4.543100676677753","-2.7373644363613088","-0.6311525333712323","-4.966141785565393","-7.603195910280701","-37.63130258499066"
"1609","4.46920647773404","-2.7839807352709043","-24.484740835317794","-4.479484492602342","-19.8525010139325","1.59001060812072","-9.177363149048885","8.812356703002132","-0.33361192726097155","-4.555649556637823","-3.1879243160128667","-1.6541668494178077","-4.613106481020191","-7.887306391697844","-38.51391492858091"
"1610","4.038596979979112","-2.066128654694787","-25.42933891032518","-5.2314305562887125","-20.146740214157003","0.8714639162842819","-9.835847628127972","8.789737369517606","-0.6690262318092318","-4.574155828703943","-3.67647126461084","-2.617591112380996","-4.311883731340993","-8.120026176289668","-39.44211793301243"
"1611","3.530397925266398","-1.354622398464447","-26.31567177772856","-5.999484488223916","-20.295573067098037","0.13078989479501357","-10.532865355299654","8.708214526481663","-0.9732328035698622","-4.588415690431773","-4.1868095415768325","-3.4686458877412294","-4.064692626283628","-8.289024056804143","-40.3170915226532"
"1612","2.978378670953113","-0.6731613770222685","-27.122770062086758","-6.767539624980383","-20.302009173113312","-0.5804110219783895","-11.14017172125977","8.573309094123525","-1.247077987699119","-4.594638756121875","-4.706909523753743","-4.153486834744986","-3.8710913677920673","-8.386515665985668","-41.09188616417133"
"1613","2.412662365677293","-0.041802310762746875","-27.82277328707101","-7.511759742884509","-20.176254393889476","-1.2198096002452055","-11.646936482728583","8.393885766933524","-1.5035896646820046","-4.615363032342858","-5.210741521656789","-4.618049150333329","-3.7324564969923992","-8.402869273623963","-41.75268663468013"
"1614","1.8515365778348072","0.5015779685361952","-28.38879460892161","-8.154938478028948","-19.937869306903092","-1.7555729267551634","-12.09581719205485","8.158667025564853","-1.721911549532856","-4.6690452557713265","-5.668546310698352","-4.84211133676617","-3.648141348241553","-8.337021245438683","-42.29702071741801"
"1615","1.3166359047661427","0.9016361414129634","-28.81571695091813","-8.655473239042438","-19.62155278065497","-2.1712030552554573","-12.489880935964095","7.846086279063904","-1.8923292784234125","-4.757245433929157","-6.0573104933311175","-4.842056553752884","-3.6200151794971083","-8.186383289405041","-42.730528283902984"
"1616","0.8288801374741427","1.126321821509228","-29.101719572568513","-8.99653428894989","-19.257172892874635","-2.4906732375576457","-12.819201436650784","7.447541973405829","-2.0106356257634146","-4.897950516352964","-6.3730177066007005","-4.614088076881352","-3.656480563563998","-7.95683279386302","-43.08117385434805"
"1617","0.38751194226129826","1.1698147541378163","-29.257988213739022","-9.194105324614894","-18.882626834264794","-2.7855100482949116","-13.106258085223443","6.9563019415093645","-2.0787855763452505","-5.104357002973632","-6.618787752414336","-4.181639925149616","-3.7548946440727513","-7.662183358867814","-43.39392485855917"
"1618","0.0005567645726145265","1.0432533192243956","-29.30416630154402","-9.280639515110147","-18.544656367784356","-3.0532397608822586","-13.357412269842786","6.389086014059314","-2.1049871462829386","-5.407151137019207","-6.8061345683730226","-3.5824705802332932","-3.916989425274442","-7.3164108830932415","-43.709578689103864"
"1619","-0.297967508678552","0.7687809085955607","-29.235638041314207","-9.28636191691641","-18.246322225126885","-3.2923738539421805","-13.576287085496354","5.744054427639006","-2.1061477594974565","-5.877554315327347","-6.940842556103294","-2.858083275854536","-4.134875636714415","-6.9343646748893","-44.02661390906948"
"1620","-0.5125877467077165","0.37271307625959316","-29.07401923703587","-9.252388314220767","-18.016350966971668","-3.505568430718171","-13.766273613824554","5.025323768809973","-2.076633667701948","-6.553885406855854","-7.032680590741331","-2.068046770206792","-4.396406984378429","-6.534723973970695","-44.37398445499019"
"1621","-0.6486287144916009","-0.11527985240543913","-28.839810430601908","-9.216419904643729","-17.883107930200598","-3.692080256918716","-13.93064300005276","4.243575672052213","-2.0339607713258085","-7.087866066363955","-7.0865498468507955","-1.2826349589750174","-4.683686430826965","-6.1338626856617005","-44.77859983011193"
"1622","-0.7014227341240881","-0.6713901714381822","-28.566980475887732","-9.184637018776675","-17.870409788625157","-3.858997677720951","-14.055671090312353","3.39717952720691","-2.007741479110657","-7.572976289654493","-7.1285108513822095","-0.557510932807312","-4.985804359386082","-5.745555661038101","-45.23526133630554"
"1623","-0.6921647567971424","-1.2536631319658094","-28.282044798786607","-9.179024723772113","-17.98626658232002","-4.01284834639702","-14.134568866034613","2.489185718500697","-2.020886640153933","-8.047175186185264","-7.16621633374455","0.04863630823240289","-5.2854279460672045","-5.389202851463092","-45.753786711776705"
"1624","-0.6592128454396505","-1.8259853474923278","-28.009522401211125","-9.209264610515858","-18.23804500299796","-4.152047532681181","-14.131580994331513","1.589487945475155","-2.0960267996243904","-8.497177307257427","-7.20034310968475","0.49441649285229905","-5.555641739218493","-5.081209018680707","-46.32765940645655"
"1625","-0.6441171597230202","-2.3542973537829477","-27.81284407283734","-9.293341556644776","-18.614288684207192","-4.287957059089745","-14.04598582761804","0.8058821624219064","-2.255989493137489","-8.892375350993852","-7.238796912034365","0.7631989486021574","-5.778444277819529","-4.835803058434958","-46.971358050629085"
"1626","-0.6636624676980096","-2.8092718692174756","-27.70571277675276","-9.403101214193745","-19.093404192030516","-4.425946169665745","-13.893444195515256","0.23236802985418364","-2.5190900677005805","-9.219746442216595","-7.241044757683787","0.8630217811186675","-5.942566448910608","-4.6660776139422016","-47.67695162404227"
"1627","-0.7306932660610298","-3.161100267740319","-27.6757422959685","-9.499390105947592","-19.639303537495582","-4.581277519455686","-13.685999404484246","-0.18570905433663926","-2.892001246589364","-9.4651004412944","-7.200855044025917","0.8180256910834475","-6.056093709753885","-4.580205500959793","-48.43126467332786"
"1628","-0.8353331033703574","-3.404663592823979","-27.712847570767813","-9.540552243528824","-20.219678573072187","-4.7724424393890565","-13.426025063552727","-0.4446415274988657","-3.3529511966816425","-9.610438397933182","-7.084025085011414","0.6698240230193684","-6.118624541880835","-4.581263862324261","-49.18899422024218"
"1629","-0.9778657389939399","-3.5331325569799685","-27.828060156823206","-9.50735086625826","-20.803324664502973","-5.015037263921383","-13.142105277177025","-0.29394226877940277","-3.8667457503589353","-9.63155641557588","-6.903571449143206","0.43807474648868194","-6.128083977599433","-4.6662621872212595","-49.941090438024034"
"1630","-1.153096495281283","-3.535233241729662","-28.03253305525847","-9.405797426388283","-21.35203634333887","-5.338756566919965","-12.843195031352773","0.3003800407768663","-4.387460192614103","-9.52585048200391","-6.682769572825763","0.13004374161548168","-6.082872392206722","-4.826540378765513","-50.67016534707423"
"1631","-1.3391387305192415","-3.4129900922749443","-28.307018972730912","-9.262927434247096","-21.852918418385528","-5.755677218786839","-12.538625990343798","1.22740352911148","-4.871161966065972","-9.322285551129106","-6.434908349561648","-0.24255848541926078","-5.993142798614223","-5.050783246703014","-51.29466093092757"
"1632","-1.526895964077183","-3.1805510377600292","-28.623615248124423","-9.113040071498414","-22.28021979249562","-6.2712690136283005","-12.244264950433251","2.190483473521913","-5.271027578843605","-9.07175303060584","-6.240961627362462","-0.6502028888330386","-5.847790219266663","-5.324415676440076","-51.77373029570106"
"1633","-1.6911961754423412","-2.8584039158986565","-28.92108752322527","-8.969400606322822","-22.61006389767373","-6.874558919632095","-11.966772776744419","3.0966822545255086","-5.566911686391962","-8.798707496469818","-6.049493522582876","-1.059325457602801","-5.632229463860698","-5.629011324642651","-52.05873718703029"
"1634","-1.7991840742698137","-2.477886617389301","-29.143708389240555","-8.824153436628013","-22.83577043458076","-7.53972528111947","-11.708112615435907","3.875368391935995","-5.7504929848780515","-8.534366692816167","-5.8272439269974186","-1.4368141714784408","-5.357276288704632","-5.947042377638025","-52.094811545654814"
"1635","-1.8413394573984931","-2.076389017775248","-29.258834197568838","-8.669431268526576","-22.95433459991316","-8.23565530562864","-11.458871632469412","4.484170170196627","-5.821498365463888","-8.287397521816926","-5.566483096992017","-1.7576901599114065","-5.0283068169484775","-6.260146218029031","-51.84143114995713"
"1636","-1.8285979813382611","-1.6879732668038887","-29.246149503416426","-8.520856565340644","-22.972013560197286","-8.932706415715039","-11.237602076046606","4.91819109950698","-5.791221754555268","-8.043338265617892","-5.2681015084590905","-1.9864796821932975","-4.663872031275869","-6.547900303868485","-51.28317330681433"
"1637","-1.7782410168503795","-1.3551882806684026","-29.088762717151848","-8.354096136702806","-22.88157282893814","-9.606084025903218","-11.072255092656988","5.177480449456701","-5.672375321231307","-7.79248264398045","-4.936377006394773","-2.096101083492626","-4.29264656611622","-6.785103328026539","-50.459318716359654"
"1638","-1.6871690784371627","-1.1679199830635547","-28.779673736324074","-8.128233118959574","-22.68731042156556","-10.234164247159097","-10.96917782816793","5.264096053097262","-5.47318996000743","-7.53200155309705","-4.586758379591337","-2.0967807363584967","-3.93965479453984","-6.955752029733072","-49.377447607277226"
"1639","-1.5619346741030051","-1.0977739133497453","-28.320374911036904","-7.878118665728325","-22.397528353362183","-10.796275528539013","-10.896257388812307","5.185980637732795","-5.207150556213978","-7.258049345447557","-4.25324700297896","-2.0194829919194355","-3.635600296796113","-7.05388370660231","-48.08887162088883"
"1640","-1.402579986041078","-1.0846182212449507","-27.716062637308493","-7.636777744720496","-22.016708485217954","-11.274729574246866","-10.821164319079166","4.983267141040779","-4.883235599211063","-6.969108757018769","-3.986850943727486","-1.8724609039929967","-3.3947885655680334","-7.086600369168137","-46.68535071939507"
"1641","-1.2140764836911357","-1.0690339078573532","-26.968707887653746","-7.420972422505903","-21.568125084369687","-11.63901844423846","-10.749085934676978","4.690727022508864","-4.510730708645656","-6.666004433554899","-3.811503801662104","-1.6608369049151832","-3.216280629100278","-7.062710286727089","-45.20957821005822"
"1642","-0.9924969039438128","-1.0082742454632534","-26.080410799638102","-7.192490753126377","-21.086430331999917","-11.851969142723595","-10.69110120140489","4.324606980568704","-4.1107513394315935","-6.378049790116498","-3.734188380575511","-1.3814317905404478","-3.100494017322747","-6.986826538010573","-43.69233050368518"
"1643","-0.7476567965358754","-0.8820792697646623","-25.060480868292007","-6.936471415505195","-20.576925821161087","-11.880012216379967","-10.647262860376893","3.8921613219507245","-3.7073307041489296","-6.101054740248433","-3.7408651904732335","-1.046328004746257","-3.0364549357018213","-6.873152518376407","-42.16060624509052"
"1644","-0.5103280501828626","-0.6676690160995223","-23.95945626894349","-6.6495215875747995","-20.073013764852963","-11.684360497479586","-10.618518200609579","3.448875152284069","-3.3154410287644014","-5.811729560378139","-3.832683075417164","-0.6782396872490365","-3.0134736275008165","-6.728502229613762","-40.6837094049128"
"1645","-0.2644785056048718","-0.3698053546834651","-22.83338791436073","-6.33475849190291","-19.57543950846481","-11.254583982258202","-10.603545773628412","3.0397745232222166","-2.9792718131766622","-5.489885855674072","-3.9876990201185314","-0.2991213687344324","-3.0183617650221453","-6.560893516603905","-39.32785024582667"
"1646","-0.011944418835467513","-0.012492473199077632","-21.749603705175595","-5.9990229219906634","-19.08228766536078","-10.606797269693427","-10.597286794073533","2.690837062687767","-2.7346684782417645","-5.150455883397103","-4.187225975842094","0.08845811660423544","-3.0246343819166457","-6.375484299152734","-38.1263656124267"
"1647","0.24168548129239126","0.37492264061726027","-20.77390852899914","-5.700624169537793","-18.568257479566277","-9.794803522010529","-10.583580888108918","2.4087156485663366","-2.615992268842084","-4.808748591215423","-4.39813624188403","0.4529736025978081","-3.0112634963095353","-6.176991895609329","-37.11681458342995"
"1648","0.4748419742849958","0.7490081704913073","-19.96444706157811","-5.459958381659672","-18.027629009687505","-8.869686734377389","-10.54948300128813","2.2577471064804286","-2.598908659358346","-4.433066042010281","-4.563551320460988","0.759292383862141","-2.972220139725431","-5.967457274021208","-36.32098040407142"
"1649","0.6791270392929392","1.0782455397546495","-19.393833234544935","-5.2818216041003625","-17.451012887712512","-7.901860043226398","-10.49592040300749","2.2790903763060952","-2.661131314707744","-4.017288920793667","-4.619162689486997","0.9979089989321451","-2.9063912652423043","-5.753419931308546","-35.745137152799145"
"1650","0.8449099908454932","1.3342815857626653","-19.000346369871835","-5.140689008010885","-16.8282256816841","-6.943647367945548","-10.402595101598687","2.4300598477040487","-2.781309046553397","-3.5898233942838353","-4.538994121240855","1.1604602066091894","-2.805655109749438","-5.537363303839573","-35.33742365434667"
"1651","0.9743902812600693","1.5030106859829204","-18.73533214521743","-5.016086870357508","-16.16079617622451","-6.0224988689590875","-10.281253409178204","2.6369466183203656","-2.8890818516159786","-3.1600262313630925","-4.33801810730722","1.2200960009713038","-2.664633850890679","-5.317552448538106","-35.05187053290149"
"1652","1.0842139262287007","1.5690501208492826","-18.5656412404492","-4.89038387800179","-15.473799189328059","-5.166389980709438","-10.167233767379793","3.0088407182674057","-3.0533224572660944","-2.7422589090242946","-4.023278563720071","1.1162506263625367","-2.4751245248806435","-5.091643704665764","-34.85308620247231"
"1653","1.1631952444404572","1.5180260645851322","-18.471468950352094","-4.721938953514537","-14.774462335981715","-4.402897739307998","-10.112371094790067","3.6183557499117853","-3.217647432313522","-2.352521428472854","-3.666505323545433","0.8511855730814251","-2.24750772209411","-4.858085659953487","-34.7000172533903"
"1654","1.2031323169707084","1.353375518068107","-18.41419866205379","-4.465174684854694","-14.081066511605814","-3.759090636769691","-10.1412924387805","4.212334204122786","-3.3273968968263765","-2.0050532809881685","-3.309022349256865","0.4127644571093634","-1.986662562853702","-4.6097094887136","-34.49817453929458"
"1655","1.1905190650631574","1.0836178069411606","-18.324483013641473","-4.166308726075441","-13.417241544582627","-3.2382551902253978","-10.249299100725722","4.542452293438121","-3.3610335556397404","-1.6979257181305907","-2.9778443509259804","-0.19097113395990858","-1.7015396442279325","-4.352925087052636","-34.120338491170806"
"1656","1.1227133665424958","0.7294908139827593","-18.14960814450315","-3.8733692559809745","-12.780070544429163","-2.8399345884085814","-10.432053592173624","4.477873094261582","-3.3098856931996554","-1.4134630074579402","-2.7068535976408885","-0.9074905293084927","-1.3938025858644887","-4.09438001001607","-33.54799486617168"
"1657","1.015681983824326","0.3141751342110505","-17.83882702788024","-3.6257273450083467","-12.180578791025951","-2.5547982560498976","-10.669736156206458","4.194937370401773","-3.1964698785588395","-1.1148627220472331","-2.4269255211956873","-1.687702476793807","-1.0688695758237474","-3.841769133372725","-32.73925938532645"
"1658","0.8700295499026466","-0.13756196326910503","-17.38413241688226","-3.444777148198805","-11.640008131111195","-2.3652176984232254","-10.91537713422472","3.7579771018280677","-3.0428465206147295","-0.7733880107130826","-2.1583712279945195","-2.491659490270859","-0.7563133705196002","-3.6064298226436495","-31.675834255309447"
"1659","0.6442797282263507","-0.593012911566785","-16.796135104538006","-3.2968189967130326","-11.143536785383898","-2.2532471768578324","-11.156969042885523","3.242032394987646","-2.882556099680346","-0.36696856385517107","-1.918048609986714","-3.284041907059361","-0.46515211591452904","-3.407125507928516","-30.347873868950323"
"1660","0.3577177252684303","-1.0184998938071428","-16.094589526831037","-3.1565994941786952","-10.691092875426696","-2.1949522102725756","-11.406334206573739","2.737891098643097","-2.729807572953982","0.1189259568995227","-1.7140232140539304","-4.013077694178357","-0.22576239093692702","-3.2620534133224233","-28.775694950192428"
"1661","0.08454874510184943","-1.3835526204122819","-15.307350283613927","-3.009039052651026","-10.283885825021137","-2.158090733798136","-11.652021375396991","2.297679144172625","-2.579263881459496","0.6532453393298905","-1.559883217692532","-4.637029404386102","-0.05491109147937462","-3.1610493877805914","-27.03984998407046"
"1662","-0.11718220336861593","-1.6636368310074294","-14.463127693341521","-2.8474946942783057","-9.93665370348482","-2.114916962638765","-11.859427463950635","1.927312721711707","-2.422397505267274","1.1989878064392694","-1.4666138249626663","-5.14084151863607","0.03332283053144193","-3.0982410451633076","-25.177080839929687"
"1663","-0.21942798709087","-1.7648209605853622","-13.580343830889843","-2.6703107756717817","-9.644799457906004","-2.0453369468014984","-12.014270014724504","1.6305427267899641","-2.2702189656071727","1.7165893887622306","-1.4454900199375111","-5.487978126758615","0.03739377782284015","-3.0658641893023257","-23.27984727386909"
"1664","-0.19583596674330622","-1.670516235621417","-12.661404990507066","-2.4783436253045728","-9.410937773397176","-1.9383076040568752","-12.097841303997786","1.421557661011705","-2.123558950143923","2.1868901082654357","-1.495516180062763","-5.60279200904571","-0.03040421196957662","-3.047514987862481","-21.433063160653656"
"1665","-0.06318954215442366","-1.3798573498952202","-11.703839849235788","-2.2637808669294364","-9.236576232862074","-1.7818058012358147","-12.101620901880795","1.2654802527290325","-1.9759514044569944","2.5689484714312147","-1.5581565107617588","-5.465989370063539","-0.15337321503602494","-3.0296050447540455","-19.65440374012045"
